label	text
1	我不和没有妈妈的人说话呜呜呜
0	3
0	那你是不知道外国是吧
1	你有病吧 闲着没事人家说不定九键就快了手机打不行吗
0	你真的很好
0	肯定是冷暴力。
0	老一辈革命家的理念用到这里居然意外地合适
1	叫两声听听
1	微博有个早早臭掉的号叫小羊爱吃酱肘子，在妇女节那天打丰县牌翻身了，在咱国互联网只要念一些女大男酮爱看的经就能成为歧视链上层为所欲为，这样大的诱惑下，怎...
0	不是她回去的问题，而是她不按要求居家隔离
1	“港独”恐怖分子返港遭爱国人士机场围剿 魔观偷窥狂集体衣服被扯爛眼镜被打飞 日前 “港独”恐...
0	金进了看守所就一切正常了，管教会24小时注意她的人身安全的
0	弱弱的问一句，左边的那位是妹妹？？
1	叫这么响我以为是狗呢，原来是男宝啊
1	所以当初是谁问的他知网是什么，演员开直播，你直接夸giegie好帅会死啊，研究啥学术？昂，直播就是为了放松，你给我聊学术，好家伙，我看你们现在谁敢放松
1	杀人犯罪，放着我去杀
1	等你家男娃再大点就该偷着穿你胸罩了[喵喵]可别影响到孩子三观呀 去把胸割了吧
0	他和爸爸一周都没有接触，难道放假回来的一周都不见爸爸吗？
1	野鸡轮不上哪线
0	你很厉害
0	3
1	怎么了，现在[狗脸]都能开始管人发不发声了是么[微笑]
1	你们这些人呐，明知道我是特指部分人，就像某些国人惯死了日本人，英法德美韩系车很少有加价的，但是日本车加价还有国人抢着买，我说某些国人真是贱是不是又要被喷。而且说自己国家并没有抬高国外的意思，国外医疗系统都崩溃了
0	woc
1	你又在这扯蛋，麦克阿瑟确实牛逼，美国精神也确实牛逼，我们就是要吸收全世界好的东西，别你妈的学的全是糟粕。去看看美国人在接受日本的表现吧，傻逼。
1	戳到乞丐的肺管子了[偷笑] 
0	这几年真是看透人性
0	改？哇，真好听呢
0	我的外号叫馒头(？？？)
1	这男的好贱啊
0	3
1	看来你是单亲家庭，没见过你爸妈拥抱[开学季]
1	无语就把嘴闭上，阿猫阿狗不要说话
0	你别以为我不敢杀你
1	看看这个傻逼，唐山养的狗给人洗白呢
0	小时候的伤，很难忘的，成人之后可能才能自我调节
0	安利一下葱桶和天天，上届就有他们，我从温哥华的申雪赵宏博看到隋文静韩聪，真的安利呀天天是金博洋，好有趣的大男孩
0	这人跟天大没关系啊骂我们干什么
1	我不理解，你给我解释李易峰没有肇事逃逸不就好了吗，你这样显得你很废唉[吃瓜] 
1	就这某些破专家还说让城市女回农村解决男的结婚难问题，呸
0	连着都承受不了，以后到了谁会怎么过。
0	根本保密不住，个人信息满天飞
1	就是就是！！！！！！如果是我，这个男的已经躺医院了，既然家暴这么难判刑就暴击那个男的不行吗？？辣椒粉胡椒粉孜然粉都用上！！！！！！人打不过也不能站着挨打！
0	背后的女权组织挖一挖
0	谁网暴你 你自己当回来隔没隔离自己就说就完了 谁不让你回老家了 自己心里没有数呢 直接隔离起来不就完了。网友网暴你干什么 都是在质疑你 问你 到底隔离没。别因为一个人的不谨慎让几百万人过不好啊？
1	婆婆也要判！你看那是个人吗？
0	我看过那份信息被打码的文件，她9号到大连10号申报社区，而社区的要求是疫情地区提前申报社区，外市入连一律第一时间申报
1	笑死 成毅死死哒
1	放你[马脸]的P！这这件事的性质已经升级了，恰恰是因为网友的关注才有机会让她们的悲惨遭遇走到公众视野！！让公平公正最大程度在她们的遭遇中展开施布！！公布伤者的信...
0	全是我的现状
0	如果教育局是你们校长怎么办
0	#河南高中生放假难#给我们一个完整的假期不好吗？布置了几百张卷子，网课作业刚写完，就要求开学，还是人？还遭骂，没有人管？ 
1	这种人也应该让他尝尝拳头[迎面而来的拳头轻肤色] 的滋味，bisi！！！
0	重点是这位同学自己不知道感染，并且没有任何症状。
1	人家这是一炮走红
1	狗男人
1	楼里有一个二臂
1	这个畜牲的微博怎么搜
0	其实真没必要网暴，人家也没隐瞒行程，也没明知感染故意瞎溜达！病毒这玩意都说不好什么时候哪天被感染的，是8号通报疫情，但不也说疫情已经早在12月份就已经在传播了，期间正常生活考试离校回家核酸，没毛病
1	再敢伤害他，我就杀了你 
0	原子弹因为我幸运
1	这有个恶臭蝻，对此事件站男方，带节奏，侮辱女性，大伙去冲了他[双手合十]
1	拉出去斩了，这种害群之马留着有何用
0	有
1	非逼着我把通顺高档的语句，换成大白话，还要多加几个的，我恨你，翟天临
0	没有网暴么，骂的人这么多，个人信息都被揭露了还没有么，不管国内外政府怎么样，疫情本身就是反反复复的，就算没有这个人也会有下一个，国内管的严，不就说明如果她真有问题，她自有政策管，网上的人靠一点密接信息和听来的不知真假信息就断定她有罪合理么
1	别大晚上发疯了，小线头真可怜
1	好家伙，居然还有600多个nt给你点赞，不愧是微博。
1	运河小酱油瓶，别吹了。知道你喜欢丧葬一条龙。离你未来的家近一点，方便女儿。嗯嗯。
1	鲨了
0	他们就是敷衍一下，回家后还是这样，我真的超难受
1	这种人就应该去吃[一堆屎]
0	没错，居家隔离家里人也得隔离这才是对人民负责，南京疫情的时候我老公经过机场，他在家居家隔离，我和孩子们就一直陪着他在家，我们谁都没出过门，买东西都是邻居帮我买，社区都没这样要求，我是本着对邻居负责才这么做的。
0	都没有家长
1	新浪你好缺德啊，这也要蹭一下，
1	已经给国安举报 你等着好了
0	MC反校园暴力↓
1	标语以后加你爹肛里华丽掩饰丶:这吊臂博主还要关注评论 真给爷笑了[太开心]？白色字是这吊臂博主自己加的 微博真是智商筛选...
1	如果是我，我可能真的会进厨房拿把刀把这一家人都砍了
0	人活着就不丢人，别相信他
0	是我了
0	同感石家庄爆出来时候也是，得新冠的人行动轨迹不是都会说出来，好多人就一些事开始开玩笑可怕
1	你这素质能当医生？什么叫逻辑滑坡懂吗？你说话刺激到大家了，所以杀了你也无罪？怪不得医患关系紧张，都是医生里混进酒囊饭袋害的。
0	我怕的根本不是疫情本身，是网爆…
0	三句不离脏话的家长有吗，很难想象我现在能这么善良
0	那如果抛开现实不谈呢 会不会没有事
1	我在你玛阝月道里跳[笑cry]
1	这个人好像做过[鸡]的[污]
0	有拖后腿的真没辙！其他人很棒祝贺！
0	1
0	我小学的时候被老师侮辱过
0	校园暴力，严惩不贷！
0	政府干啥的
0	证明你也能开出来！只啊要RMB到位……
1	郑渊洁也不是什么好东西，他教自己儿子扎避孕套让女生怀孕，以此好要挟对方的事情大家都忘了吗[微笑] 
0	33333333
0	校园暴力，严惩不贷
1	哇你是不是天天被家暴啊 一看你就是了 猪狗不如了是吧
1	司马夹头还活着呢？美国的儿子最近没钱花了吧
1	把这个毒瘤垃圾造黄谣的告死
0	就是单纯的心疼其他花滑队员，谁懂
0	留言终日有，不听自然无
1	胡锡进同志确实改了不少缺点，再也不“极左”了，就算“和稀泥”也比司马夹头强，点个赞[good] 
0	老师那没事儿告家长就行了，我都这么干的。
1	真的好气人，我要说脏话了，你他妈别吃饭
1	卧槽
1	母猪就是这么双标，呕了
0	算。
0	这种证明随便都能开，信不得
1	喜欢喝核废水
1	你笑嘻嘻看着你妈和你爷爷在大街上通奸，哈哈哈，你是你妈和你爷乱伦出来的杂交种 
0	经常落作业
0	谁拉的胯我不说[满脸汗水]
1	我也是啊啊啊啊啊真想给他一刀
0	说的确实没毛病啊
0	3
1	黄晓明不会打字吗？笨得要死，智商情商差劲。
1	有的司马玩意儿还会说，它吃的进口大米，就不吃袁爷爷的大米，我rinen[马]
0	偷盗罪 开除
0	2 因为我们这样做互相都知道在闹着玩
1	不愧是任太君
1	真特么淫虫 去超市先买根黄瓜先捅着不行吗 好了吧 现在影响那么多人
0	110
0	爸爸会教我，保护自己
0	你阴阳怪气什么？引战么？
1	真希望打的是你
1	这种狗玩意，一起骂他。
0	但是这是如果真轮到自己头上了谁能保证全家人都不出门啊，而且看样子这社区也没要求
0	呃呃 那你也别在这条新闻底下阴阳怪气正常回家的人呢
0	你真的很好！
0	她最开始想网曝男生怎么没想到男生会不会抑郁
1	这种视频下还不忘记打拳？？举报！不送！！蹭你吗热度不看日子
1	它是回家和它对象出去骚导致的大连遭殃，活该被骂
0	社区也没要求他妈妈居家隔离，国家也没这个规定，也没给他家贴封条，跟人家学生有什么关系
1	你说话真是跟放屁一样，张口就来，不讲证据不讲道理
0	比疫情更可怕的是暴露出来的人性
1	就算这个女生要彩礼，她一样也要被打……咱就是说人不行，你要什么不要什么都是等着倒霉……基本盘就是这样，不家暴的也是出轨……远离男人，一生平安
0	往事不堪回首
1	胡搅蛮缠，撒泼打滚，我老婆一直教育我不要跟女人讲道理，这是特权。
1	真的 想起我小时候的阴影 我爸打我打我妈 现在看到这种视频恨不得把这个男的剁了
1	原po这人是脑子没了？
0	其他人超棒
1	你这种的也得远离 一言不合说不到你心里，挨打都是合理的 果然只有垃圾同情垃圾
0	哪怕不能冲牌，至少也要展现出中国女单的最好水平吧，这么比完，未来一段时间中国女单在国际赛场的印象分几乎就归零了
1	夺笋人
1	他是不是不晓得司马南有个外号叫司马夹头：一边在国内平台炒爱国反美饭，一边发现他在美国把脑袋夹了[doge]
1	看样子也没有爸爸
0	哈哈哈哈哈
1	#咸阳一男子家暴妻子# 家暴男给我死！
0	你说得对，应该顶你上去
1	请你狠狠的问候我的祖宗十八代 约狠约好哟 别客气 尽情发挥 你看爸爸我会不会被你气到[doge]
0	没感染新冠却得了比新冠还吓人的病
1	这种玩意儿怎么还不死
1	#(滑稽)个人觉得就路过排队啥的，有时候不注意碰到一下屁股什么的不也正常？不小心碰一下和被摸不一样吧？摸会一直揉，母狗分不出来#(滑稽)这母狗还当自己是仙狗了#(哈哈)笑死人了，别人错了要求这个那个，等自己错了:“对不起我错了，请帮我转告他”这是人话？
1	啊对对对就你家对你好 妈的你有没有心啊 你不理解就不理解呗 不是每个女生都是活在象牙塔里的小公主 你不理解就把嘴给我闭上别在这恶心人
1	前面那几个被你开除金针菇籍？[疑问]
1	咪咪眼辱华手势一出，谁与争锋，弱爆了，拍摄抬手就做辱华手势，真的不配为人，建议封杀，虽然对九漏[鱼]文盲来说封不封杀也没啥区别，毕竟永远...
1	贾女士，当初腻妈姨妈血倒流连屎带尿冲进[脑]生下你不容易啊 
0	我们把该接的拳都接了，我们的后人就不用挨拳师的打了 
0	继续加油，未来可期
1	致命女人邓文迪 下一个邓文迪定是机关算尽陳魔亡你以为邓文迪上位，靠的仅仅是男人，太小看她了，其自私势利邪恶恐怖城府心机野...
0	我现在都是装作很开朗，不是想骗别人就是想骗自己，不要再这么难过了，不要再记住那些事那些话了
0	那就是南开的问题了有病例了也没有封闭管理
0	我的天啊
0	有
0	我很抱歉，给不了你拥抱，但是请别放弃，至少要做最爱自己的那一个人•ᴗ•
0	不管真假，她做错事了应当承担后果。但是也没必要没完没了的，毕竟进了监狱的也允许重新做人的
0	往事不堪回首
0	打得一拳开，免得百拳来
0	遭遇过
0	团体赛女单这分数看不懂 其他人辛苦了，单项再加油吧！
0	校园暴力，严惩不贷
0	抑郁症就可以随便“拿”别人的东西？
1	真心臭傻逼 人家不靠上大学挣钱 你天天揪着他骂就一辈子靠文凭活了是吧
1	？你没看到说的是钕搐吗，你急什么啊，你是钕搐？这就对号入座了？[兔子]我学的像吗
0	好似，开香槟咯[瓶塞瓶塞][瓶塞瓶塞][瓶塞瓶塞]
1	哦哦哦哦哦哦哦你爸生的你[笑cry]
0	这不应该集中隔离吗？（不懂就问）
0	欢迎来到家长老师看不到系列
1	希望明天能看到唐腚被“社死”的头条
1	别看司马夹头爱咬名人，但是一旦遇到真正的权贵，跪舔的功夫简直媲美京巴。 
0	校园暴力，严惩不贷
0	那也没居家隔离啊
0	让她家里人来陪护她嘛
0	我不想说女单，我只是心疼其他选手
1	鸡嘴 退[人员围栏]！退[人员围栏]！退[人员围栏]！
1	关于第07条，以后有人调戏骚扰你老婆叫她别反抗。
1	我天，卸了妆真心丑，抚媚妖艳都去哪儿了[喜极而泣]
0	我是姐姐 从出生那天就是
0	我也能填，哪个好哪个不好一眼就看出来了
0	1
0	真的 每次都这样我想做的更好
1	你好，奴隶的后代[笑哈哈][笑哈哈]
1	云韵的待遇怎么样我不知道，但这位良练解的归宿是洗脚13
1	原来时团还没解散啊？还以为早就解散了呢
0	我对你很失望
1	你能改我把头剁下来给你，或者你的头
0	……我觉得我妈看了这个绝对不会这么想，她是对的，做的什么都是对的
0	巧，我曾经也是那15％，可惜别人翻了我一个大大的白眼，还说我喜欢他
0	1跟2
0	就是天津大学生放寒假回家啊，他们也不想感染啊
1	哈批 你在过元宵节 老子在论文降重 全部自己写的重复率24 尼玛的 老子真的很无语
1	林丹也不是啥好鸟 俩一对大坏蛋
0	好像天津目前这么多阳性也没泄露个人信息吧？
1	angelababy的小[狗脸]
1	在互联网上对长得比你漂亮的明星挑刺并改变不了你现实中的一张丑脸 两个有效解决容貌焦虑的办法：1.砸碎家里的镜子 2.戳瞎自己的眼睛（我就不去转发区自讨没趣...
0	校园暴力，严惩不贷
0	没错！不清楚她被网暴到何种程度。固然网暴不对，但她并不值得不同情。看看自己是不是真的按要求做到一人一户居家隔离，再来喊冤吧。
1	没有，给老子跪倒
0	还不是处理的不合理，这种情况要么警察处理留案底，要么私了然后学校开除或者记大过都可以的，可偏偏处罚不痛不痒。。。
0	对啊姐姐就要让妹妹
0	得了吧，也就一个年龄可能对的上谁知道是不是小偷的，再说了你给我时间我还能p一张呢
1	找你妈玩去
1	哎呀那我就祝你4000+吧[抱抱]
0	学校不是封闭式管理？怎么感染多数是学生的？还是学校防疫过于形式。
0	这是自评表 根本没啥用
1	硬核豌豆大妈又生气了哈哈哈，别说她蹭热依扎每个月几百条各种羞辱微博以外，之前还骂杨幂水性杨花骚浪贱，造谣孙俪杨紫整容，嫉妒章泽天等等，硬核大妈有一个...
1	评论区可比[一堆屎]池脏多了也不见你管管，纵容造谣恰黑心饭的烂yxh装尼玛的，骂你亩0好不好啊 
0	非必要不离津。
1	你笑死了?什么时候，我好烧钱给你
1	该骂
0	算！！！
1	我是你继父
1	我的评分：[半星]樊振东 马龙 陈玘樊振东！！！切记！！！万恶淫为首！！！万恶银为首！！！ 
0	父母都不用B站的吧
1	他很特殊的，核废水喝多了脑子不好身体也不行
0	他们多金贵啊，自己一点都做不到，恨不得我们是木偶
0	没用，他们说自己也是这样长大的，也长得好好的
0	抱抱
1	反手一巴掌
0	小仙女拿个耳机怎么了？自己跑到口袋里的
0	没人给我起，所以我自己起
1	你们俩是想黄泉路下结个伴吗 ？[疑问] 
0	上面的我也是，拿刀逼走过几个nt
1	鬼他妈知道你是99% 还是1% 就是恐就是讨厌怎么样
1	长这么丑，中国就是鸡被明星睡，操过自己曝光就红了
1	微博双标母√真让人大开眼界，优秀只准女人定义，男人定义就不行
0	要是是我同学我就送她去医务室
1	今天是父亲节，在座的一群老头子都是好父亲好儿子，于力给它不成器的败家儿子于家傲巨额资金在美国享受荣华富贵。
0	按医学来说。这个并不能认为他的抑郁症因为这个可以造假而且很简单
0	不幸感染没有错，居家隔离家人外出还说谎这点有错
0	物理暴力顶多住个院，语言暴力可以摧毁一个人的心智
1	跟你妈一起下葬吧快点的#咸阳一男子家暴妻子# 
0	人多嘴杂，没法管主要是
0	第一和第二
0	心疼其他队友，这样都有第五，原本可以冲击奖牌。然而有些博主已经开始夸朱易拿到第五是一般人难以企及的高度了。
0	“改”
1	有没有可能就是刷这个的是观赛的路人啊？那高天亮还刷玉玉了，水子哥还刷暴毙呢，刷这个的也是粉丝咯？超话明明都在说他太保kda了不敢打输出
0	真的话 姓名有必要涂掉吗
1	他妈不怕她这么优秀的儿子哪天把她杀了？！
0	#南帝评论# 到底是谁泄露了小白的个人信息，是否应该调查一下？ 我们国家，某些人固执的认为，得了新冠就成了罪过，这种错误的思想，该改改了。
1	太君来了还不闪开
0	经常，但我也不当事儿了
1	一定要网暴，如果不是法治社会，出门就得被强暴！
1	臭蛆可真是给[老人家]整吐了
0	哈哈哈哈哈哈哈
0	我们老师这么干都坐牢了
0	但是他们早上到达大连，第二天才报备。当天晚上还聚餐吃饭，姥姥，小姨都变成密接了。家里人还去过很多地方。这才是让大家不满意的地方。
0	现在我拿他们没办法，等以后在用同样的方式打回去
0	回家归回家，她封校期间去人流密集的商场干吗？从高风险地区回家为什么不居家隔离？她姥姥和小姨都在隔离她为什么还意思说自己遵守规定？烤肉店和菜市场被封不就是因为她？？
0	不相信网友怎样都能吵起来的就来看这层
0	有我在！谁敢骂你！我爱你哟！
0	就因为有这样的声音 才会有网爆 人不可能一辈子不犯错，盯着人家的一个点死命的说，然后越闹越大，人生活受到影响后又说，也不是我网爆的啊，她本身就做错了，还不能说么…
0	1老子以反击成功
1	这次我还是愿意做一片雪花的，她应该饿死在家，为什么这种人不信得新冠去世
0	因新冠病毒，少社交接触，个人的孤独，更深切感悟......
0	我被其他班的一个人骂作弊于是这个事情发生了一年多我还在被骂着 况且最恶心的那个人跟我同村
1	任桑又开始了？好事没有，坏事传千里
1	我也被不止一次的说过“你怎么不去死”
1	你这要是叫司马夹头逮着，估计就是骑墙派了。所谓忠诚不彻底就是彻底不忠诚[doge]夹头这类人就是打前哨的，现在还没大发作罢了。
0	从高风险地区回来没有严格按照居家隔离要求 你回家过年能理解 现在那么多人不能回家过年了 谁不可怜？
0	蹭个热度，实属无奈，若能通过其他方式，我又何必如此， 大我5岁的亲姐姐，22年前被拐失踪，至今生死未卜，母亲抑郁成疾，撒手人寰，父亲整日以泪洗面，精神失常，其实不管当年发生了什么，哪怕已是阴阳两隔，至少给活着的人一个结果，因为自己也因此重病也时日无多，跪求大家帮忙转发，感谢[双手合十]
1	他跟他妈一起死了算了
1	傻蓝子
1	噗哈哈哈哈哈哈哈哈哈哈，你别回复我了，你相信辟谣你就相信吧，妈的真晦气
0	3
1	老变态最可怕。甘肃白银那个杀人犯
1	被日了，还那 么委屈搞不懂。
0	↑Binah什么时候可以离开书馆了
1	闯进腻嘛劈里了
1	不然呢，内娱李莲英，肾kui尿不尽，不得帮治治
0	除了top2，其他高校不指明学科论资排辈纯属口水战
0	上面要求并没有让他家人居家隔离，也没贴封条，和人家学生有什么关系，人家都是按照社区的规定啊
1	你还是躲在房间别出来，免得污染空气，浪费空气清洗剂。
0	热度下了
1	再叫抓狗大队抓你
1	真的，看到了这个视频，我就想起我小时候的阴影，直接把我气的想杀了这个男人的冲动了！
1	某地女盗贼盗窃成瘾有种快感管不住手，近日，重庆南岸，一服装店价值900元的風衣...
1	我要回什么老家？脑子残了吗？
0	校园暴力，严惩不贷!!!
1	又翻到网友写司马南的诗“一撮鸡毛顶上冲，站在墙头吹大风。东风吹来毛则西，西风吹来毛则东。夹头伸舌马臀前，忽左忽右探风源。南边开枪死马北，北边开枪死马...
1	《主持人高攀不起》《失眠》《恋爱脑》姐姐你精华好多噢[怒][怒] 
0	选哪个呢
0	从来不夸我，作了什么都一样，都说啥也不做
1	它没有家人，吃[一堆屎] 长大的
1	做好你的王八[喵喵][喵喵][喵喵]
0	3333
0	你要是好好在家隔离，不搞一大家子聚餐，会弄出那么多密接么？多少个小区因为你被封？又多少商家关店不能赚钱？又多少人过年想回家却不能回了？既然曾到过高风险区，本就该留在天津，回来不老实，还好意思在网上共情装可怜！不值得同情！
1	这种新闻评论区里的女拳也多了
1	破防了就开始发癫，这么心疼脏b啊
1	原谅他吧，没爸妈的人长大不容易
1	[二哈]努力 加油 祝福你被软饭硬吃被出轨被yp被套前女友衣服不自知[太开心]
1	你看错了，这只哈士奇是你二叔，令尊是村口那只大黄
1	吃不吃[一堆屎]？
0	影响别人也不是因为病毒影响的，而是病毒防控措施，真正影响你们的是防控措施，谁定的这种措施你们就应该去找谁
1	搞死他
0	有，当时最好的朋友打的我
0	她也不知道自己会感染，她也不想被感染，她回来时天津津南还没爆发疫情，求求大家多一些宽容，立即做好防护措施，共同应对着这该死的疫情
1	说得好像他在事件现场目睹了事件始末，然而别的人都觉得他像个神经病一样脑补了自己的想象
1	我来了，3点了，明天就要交降重稿给学校查重了，我不行了，我打算睡了还有，骂你的人可能是一稿0%的牛马吧
1	夺笋
1	冰寒小jb、简狗jb、䒩嘢小杂种你仨狗娘养的夹尾巴要饭土狗是真你妈墨迹，要你妈什么时候死，给个准信儿，随时给你安排！我的狗干你娘的杂种！[打脸][打脸]冰寒小j...
0	免疫了
1	要骂也把夫妻店和gjd带上谢谢，是他们瞎决策，悄咪咪选拔赛不公开
0	一个耳机没多少钱，但是行为是盗窃，必须开除
1	呜呜呜你爹粉李哥的时候你都还不玩这个游戏知道不 不会真有人看了几场比赛就以为自己是粉丝了吧 游戏你玩的明白吗 周边你买了吗 精神粉丝[泪]
1	没死啊？
0	那就恭喜团体
0	转眼就忘了
0	你纯纯是在偷换概念，我们再说网暴，你非要说有那么多人在安慰他。我们在说a，你非要说b，是你有问题
1	人在做，天在看，不是不报，时候未到[耶] 
1	她哪里美了，眼睛有问题就捐了吧
0	会让孩子去死的家长自己就不想活
1	对对对，你厉害你牛逼，你最坚持不懈得了吧。要加油哦，早日查出真相哈，大家都看好你哦。真特么一群闲得蛋疼的人，幼稚，靠
0	你他妈设置个不让回复 我说你不回复？私信也发不出去 我真的是醉了
1	你也知道宫浚是老姆了？
0	中国最不缺人 但好像最缺人情味
0	听说法律来到这学校都得绕着走
0	我小时候经常骂我爸，现在很愧疚
0	我靠
0	不是 居家隔离为啥亲戚会成密接 菜市场会被封 他们一家住在菜市场 一人一个摊位对吗 自己不遵守防疫规定还出来说被网暴 解释清楚了再说好伐 不然就是一个大白莲的行为哈
1	我要是当妈生了这么个女儿干出这种事，我就掐死她然后自首蹲号子以谢天下。遗传性的三观不正。(生儿子也一样！)
1	令堂是被拐卖到哪儿的？
1	祝你被家暴致死谢谢
1	红不了，臭了
1	我现在想弄死他，改论文改到吐血
0	有的人思想觉悟高，不想楼里嘴这么缺德
0	我高一，今天下午出期中考试成绩。额怎么说呢。。。
1	瞎子
1	八嘎，人家是下一任的天皇呢
1	母狗
1	石砸狗叫起源知不知道？
1	犇牛，近亲繁殖，苟延残喘。。徐狗的现在就是他的明天。
1	你妈呢？
0	1
1	放尊重点！明明是任天皇
0	往事不堪回首
0	这种做错事还反咬一口的人，如果不是事情闹大估计还美滋滋用着耳机听歌儿呢
1	“你除了画没用的画还会做什么？”
1	死贱人
0	往事不堪回首
0	是的，我比你更无语，为什么你们要网爆感染者
1	他妈和他都必死
1	她爸绝对精神不正常
0	格局大啊
0	没人可以否定你
0	你怎么把评论删了
0	校园暴力，严惩不贷
0	好吧看了各种声音以后了解了大致的情况，就是回来以后她是居家隔离了，可是和她同住的亲戚们没有，还是到处走所以出现那么多密接。大家有怨气也很正常，这种隔离真的没啥用。我单位就有个同事从天津回来，第二天集中拉去酒店隔离了。全单位他被拉走的下午一顿消毒。集中隔离才安全。
0	好奇冰协动用全部资源和资金送公主去羽生结弦教练哪里训练的时候是怎么样的心情？
0	拉倒吧！你们全家在家隔离哪也没去？那周围超市早市商场怎么都封了？你发誓你和你家人没出门？？？
0	四是个什么玩意
0	想看190的视频
1	肛豆也喜欢自己说出来，生怕别人不知道。
0	刚才发了质疑一直居家隔离，为啥泉水好几个楼都躺枪被删了
1	真的就是单纯的讨厌，并不是因为对方有多漂亮多有钱嫉妒羡慕，你再有钱也跟我没关系啊[笑cry]
1	抓紧卖房子去美国当狗去！
0	我悔恨当初作为一名旁观者并没有出手帮忙
1	所以这女的不该被扒干净？
0	我要打十个
0	我爸妈小时候也经常骂我，我经常反抗，到现在也是，我最大的特点就是不听话
0	说这的如果我不怕疼我就真的离开这个世界了…
0	3
1	全中了 我是你爹[挤眼]。。。。操你妈逼我哥哥姐姐好看怎么你了
0	老师永远都会说，“苍蝇不叮无缝蛋，她们干嘛只欺负你不欺负别人。”
1	这脑子大有病
0	偷东西时候不是抑郁症吧
0	1 yes
1	以后你被人摸了最好不要反抗就给它摸，然后别人说cao你，你也不要还嘴哦，到时候被打还是被骚扰都是你的错[悲伤]
0	我妈也说过她会改得
1	臭婊子张了一张变性人的脸难看死了
0	我们女单不行啦，当然换一个人分数可以高一些
1	死河北人，你懂个屁，滚回山沟里挖煤去吧
1	女祸害！爽那一下就那么爽？
0	恨
0	她是绿码是阴性
1	垃圾教育
1	堂老鸭，堂食哥想干嘛[鸭子]粉！[鸭子]粉！[鸭子]粉！0粉！0粉！0粉！好好的人干嘛当[鸭子]、0粉？！因为它会麦麸[委屈] 
0	算
1	人跟遛狗一样遛她 她倒是比狗都听话 离谱[摊手][摊手]
0	真可恨
1	烂蛆
0	抑郁不是逃避问题的借口哦，而且抑郁治疗很贵的，你多治几次，远超耳机的钱这就是得不偿失吧
1	姐妹骂死他
0	为什么不自己试试看呢，你可以的
1	为什么要原谅小三？
1	今天在一起了嘛: 清华腚姐本尊 
0	应该去青奥会
1	逼蝻4000[粗加号]了 
0	恨
1	跟这个冰寒草包干起来啊，不要怂啊
1	看得我要吐了
1	现在的哈比什么都不懂，张口就来，实则是哗众取宠，草包蠢驴的脑子呵呵
1	他道不道歉他都毁了 奸夫淫妇 狗男女 我说得不是实话？就这么听不得实话？从小 在我小心英雄一样的存在 我小学的时候就崇拜的超级丹啊 现在呢
1	母🪝猪一样的身体素质，还要求和男的一样的权益[舔屏][舔屏][舔屏][舔屏]
1	小三老母狗
1	你回来不知道隔离嘛？你还感觉挺委屈。
1	瞧你那文盲样，去查查社科院的文献，看看人的年代是什么时候，我看不是被商灭的，更像是被你爹灭的。[摊手]
1	这个男的今天晚上必须死
0	谣言止于智者！
0	老师家长都有责任
0	怎么通讯里说大连两个核酸呈阳性，后面又说她的是阴性。几个意思？
0	其实父母对我挺好的，只是我不理解父母
0	正道的光
0	有
0	这不是我妈我自己的吗？所以我等于我父母
1	民工狗狗乖
0	不要再骂了我求你了放了我
1	你的美貌犯规啦有病不治，天天网络发疯。天天focus这个foucs那个，真当互联网有神医，骂你两句治治你的羊癫疯?不过也是，你是死人你有理，你骨灰焚...
0	其实我很好奇，大家说居家隔离，那父母真的可以轻易不用上班吗我真的是好奇，因为感觉很多地方当时也没有全线不上班
0	敢问令尊可是诸葛孔明［滑稽］
1	硬核肛痘～～[一堆屎][一堆屎]
0	你没看见就表示没有？那你不杀人这个世界就没有杀人犯呗
0	是的 已经习惯
0	要会和父母沟通讲道理，我妈从小骂我，后面我开始和他讲道理，我现在心态好的一批
1	你是间谍还是日本鬼子后代，反正你们那边多[doge]
0	天津8号疫情就爆出来了，还到处溜达。而且疫情之前就放假了为什么不走？8号学校通知的封校不让回家，她8号连夜回去不就是怕不快走就回不去了吗，多少是有点责任的。
1	学姐比学弟多学这年头，就跟老师学了些什么，表面当老师面和解，私下搞人，社死学弟。现在又当老师面和解了。然后呢？？？，今后麻烦学校保护好学姐的屁股，免得有蹭到别人，然后还得私下玩阴的。最好给学姐屁股上贴上小心网爆的标签。
0	9号一大早学校才通知的。另，正常途径离津，有啥问题么？
0	拿奥运会国家荣誉镀金....真可怕
1	怎么你小时候被你爸妈家暴家暴爽了还是脑子坏了
0	可以呀，如果从西安出去试试？
1	我带枪
0	生命可贵，真的不要轻易失去
1	将它活生生地分尸＝）
1	这人有点不正常吧
0	回家没人干涉。隔离期间 密接者还到处走。这叫隔离吗   下次你家附近[日式非免费按钮]疫情就不会说这样的话啦。祝福你
0	怎么啦 上海哪个医院不能露出来啊
0	大连9号就要求天津津南回来的集中隔离，这两个学生不知道为啥是居家隔离，社区问题更大呀。 网页链接
1	想把鸡巴插你嘴里
0	回家就在家先隔离一段时间才行 这人居然外出
1	你有病吧缺kpi缺疯了？
1	这虫且以前的言论就不说了，在道歉微博下居然控评（博主点赞的评论靠前），前排居然都是腿毛昨天不慎看了他大小号发言，狂得很（这么狂咋不来针狂犬疫苗呢）今天删得差不多了这人估计美滋滋地心想自己红了呢不给他严厉的处罚估计会像虐猫事件后续一样威胁举报人一样吧
1	你眉毛底下那俩窟窿，是用来撒尿的？
